code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_3d_ago,score_5d_ago,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,status_5d_ago,status_changed
603283,赛腾股份,,2026-06-18,62.6,57.827999999999996,53.257000000000005,51.6425,43.333333333333336,39.67716666666667,0.1369588297746842,0.09539480450029836,0.03527253773830763,0.07525547656563392,0.2291380325937562,0.2697768762677486,0.2250489236790607,0.8923821039903266,2237351120.2,1666790944.9,1448608583.2,1.5444828548907632,0.11132187682265679,0.07811998497745112,65.49,65.49,False,False,-0.04412887463734916,-0.13038570084666035,3.6060000000000008,0.057603833865814705,1.5931919785726085,1.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9430758988015979,0.9687083888149135,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,强趋势延续,100.0,95.0,77.0,5.0,23.0,99.33333333333333,94.0,77.0,100.0,市场环境弱观察,True
603488,展鹏科技,,2026-06-18,12.83,12.534,12.386999999999999,11.9265,11.323166666666669,10.483333333333333,0.024186958653374724,0.047172203905655685,0.027216743464967053,0.03322991757155469,0.06033057851239665,0.10318142734307822,0.1979458450046685,0.30651731160896123,339201744.2,289289620.8,225938428.5,1.501301688481913,0.09222357827879568,0.06411087328749528,13.48,13.48,False,False,-0.048219584569732965,-0.061976549413735316,0.8159999999999998,0.06360093530787216,1.0631540758812252,1.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9364181091877497,0.8998002663115846,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,强趋势延续,100.0,100.0,83.0,0.0,16.0,96.0,94.4,84.0,100.0,市场环境弱观察,True
603527,众源新材,,2026-06-18,14.7,14.496,13.89,13.780000000000001,12.541666666666666,11.89525,0.061355981842143636,0.029651593773165397,0.027055228441529744,0.028764389030158766,0.09701492537313428,0.0808823529411764,0.18835893290218264,0.40669856459330145,492643090.4,384457023.8,364895449.9,1.3500938160095155,0.10776356842514392,0.0830301355454375,15.45,15.45,False,False,-0.04854368932038833,-0.11663216011042099,1.0345,0.07037414965986395,1.5383186933403283,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9337549933422103,0.9234354194407457,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,趋势转强,100.0,92.0,61.0,8.0,30.0,100.0,92.4,70.0,100.0,市场环境弱观察,True
603650,彤程新材,,2026-06-18,65.98,63.855999999999995,60.61899999999999,57.9245,54.86033333333333,54.557249999999996,0.05855049399907153,0.10507702123780849,0.02078597233236401,0.02318280158157804,0.026127527216174284,0.22982292637465052,0.15713784636969486,0.3193361327734454,2148054265.6,1934536007.1,1446235071.3,1.485273250681955,0.054736853469722554,0.039441798739052916,68.47,68.47,False,False,-0.036366291806630535,-0.16982055464926582,4.0939999999999985,0.0620491057896332,1.9404017915742287,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9221038615179761,0.901797603195739,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,强趋势延续,100.0,89.0,81.0,11.0,22.0,100.0,93.4,78.0,100.0,市场环境弱观察,True
603688,石英股份,,2026-06-18,80.55,77.494,74.866,71.614,59.98516666666667,51.2725,0.043887062880543004,0.09867629362214214,0.02548901681129534,0.0797276013619932,0.05903234288719417,0.21474890665058055,0.11118775003448755,0.8449381584974807,3426681137.6,3229208433.5,2634481231.0,1.3007043273940104,0.0817747258834662,0.06707944002533203,83.05,83.05,False,False,-0.030102347983142708,-0.19273779765820298,6.3245000000000005,0.07851644941030417,1.39286540420709,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9027962716378163,0.9653794940079894,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,强趋势延续,100.0,93.0,85.0,7.0,25.0,100.0,93.6,75.0,100.0,市场环境弱观察,True
603986,兆易创新,,2026-06-18,629.0,549.454,517.412,505.5834999999999,372.77216666666664,323.2879166666667,0.1148232162349705,0.06505231479861417,0.07362856250968841,0.11322627286731413,0.3009307135470527,0.1883395363775482,0.45848308484244216,1.1706121885568366,27085144147.6,23435705155.6,26191118217.85,1.034134698729308,0.07397612504531847,0.07771034952723277,644.64,644.64,False,False,-0.024261603375527407,-0.11251947854509525,39.961,0.06353100158982512,1.96571872253752,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9816910785619174,0.9803595206391478,,,,,,True,True,True,True,False,True,True,True,False,100,True,短中线转强池,强趋势延续,100.0,87.0,75.0,13.0,25.0,98.66666666666667,91.6,75.0,100.0,市场环境弱观察,True
603995,甬金股份,,2026-06-18,22.57,21.247999999999998,20.099,19.586,18.469166666666663,18.408583333333336,0.07682951550780448,0.0496109457412921,0.03959660297239931,0.01865129704189883,0.18602207041513386,0.2266304347826089,0.273702031602709,0.329994107248085,324485163.0,252516522.7,243591723.75,1.332086156313839,0.041943873531688984,0.03319414528671068,22.87,22.87,False,False,-0.013117621337997432,-0.10733628754308222,1.1064999999999998,0.04902525476295967,2.1960098742636633,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.953728362183755,0.9041278295605859,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,趋势转强,100.0,97.0,60.0,3.0,38.0,99.0,91.2,62.0,100.0,市场环境弱观察,True
605289,罗曼股份,,2026-06-18,138.51,125.694,116.01199999999999,114.03899999999999,99.62899999999999,81.35875,0.15476627958253708,0.0660711988384699,0.04318593461278075,0.04045560639895851,0.3083026353074525,0.21863452401900396,0.3650340001971024,0.7189128816083394,773108915.6,568435778.5,587905474.4,1.3150224811038094,0.04050110992868502,0.03359192898458596,140.8,140.8,False,False,-0.01626420454545474,-0.13097713097713093,7.600999999999999,0.054876904194642986,2.7163525364703665,2.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9707057256990679,0.9573901464713716,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,趋势转强,100.0,82.0,54.0,18.0,44.0,100.0,87.6,56.0,100.0,市场环境弱观察,True
002167,东方锆业,,2026-06-18,16.13,15.006,14.299000000000001,13.849,13.057166666666665,13.304083333333333,0.06410438235711235,0.04731560829121806,0.0545994517209869,0.00502880014367979,0.16462093862815874,0.14886039886039892,0.34866220735785936,0.2883386581469649,1258959347.0,1144064928.3,968545545.4,1.2998452710657629,0.1127407187848456,0.0916092550009587,16.13,16.13,True,True,0.0,-0.1344195519348269,0.8974999999999997,0.05564166150030997,1.7503390180188358,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9680426098535286,0.892809587217044,,,,,,True,True,False,True,True,True,True,True,False,100,True,短中线转强池,趋势转强,100.0,99.0,65.0,1.0,29.0,91.0,88.6,71.0,100.0,市场环境弱观察,True
603679,华体科技,,2026-06-18,21.43,19.664,18.624,17.948999999999998,15.876000000000001,16.020333333333333,0.059825374582300306,0.0870884893766053,0.03146280493060938,0.032607753013615515,0.15277030661646052,0.3131127450980391,0.2855428914217155,0.4334448160535118,172896112.0,184737697.7,154452949.8,1.119409582166491,0.05020815542490835,0.048178081533470835,21.43,21.43,True,True,0.0,-0.10477235326385081,1.041,0.048576761549230046,2.861563248806599,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9563914780292943,0.9290945406125166,,,,,,True,True,False,True,False,True,True,True,False,100,True,短中线转强池,强趋势延续,100.0,97.0,81.0,3.0,17.0,97.0,94.2,83.0,100.0,市场环境弱观察,True
002046,国机精工,,2026-06-18,63.69,61.958000000000006,60.605999999999995,57.28850000000001,52.18933333333334,49.25149999999999,0.022814315900686832,0.0755470372145024,0.046814614492065365,0.03955912622003854,0.10668983492615114,0.1373214285714286,0.2781456953642385,0.39061135371179034,1317516253.2,1617729980.6,1414919587.8,0.9311598090521538,0.03991345555300774,0.04627941874590753,66.2,66.2,False,False,-0.03791540785498493,-0.11229369119234922,4.383,0.0688177107866227,1.6084870186955345,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9553928095872171,0.920439414114514,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,强趋势延续,99.0,99.0,79.0,0.0,16.0,97.33333333333333,94.8,83.0,99.0,市场环境弱观察,True
002371,北方华创,,2026-06-18,721.04,689.3720000000001,650.976,646.2685,551.8935,514.6175,0.06938734987791673,0.06241901000440642,0.02523960571642947,0.06171273974104863,0.1310431372549019,0.14998405103668255,0.08755788171767298,0.5383171189622802,7955043546.2,7057529445.8,8326355612.25,0.9554052116746354,0.016126389179793837,0.0177929331361632,733.88,733.88,False,False,-0.017496048400283515,-0.1610593105028718,38.14749999999999,0.05290621879507377,2.0683585505031075,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.8894806924101198,0.9454061251664447,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,强趋势延续,99.0,85.0,73.0,14.0,24.0,92.33333333333333,87.4,75.0,99.0,市场环境弱观察,True
002938,鹏鼎控股,,2026-06-18,119.91,110.654,109.93999999999998,108.74499999999998,80.72483333333334,67.47566666666667,0.031854379977246605,0.017397741995187843,0.05000675897495288,0.13586561416839027,0.13658767772511848,0.09048744998181157,0.281226626776365,1.3265424912689174,6088572644.8,5727458493.1,6014857619.0,1.0122554897338127,0.02385998259842308,0.023690397113891985,123.1,123.1,False,False,-0.025913891145410206,-0.11652597685144894,9.617499999999998,0.08020598782420146,1.612654271213077,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9557256990679095,0.9860186418109188,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,77.0,78.0,22.0,28.0,90.66666666666667,84.0,71.0,99.0,市场环境弱观察,True
600114,东睦股份,,2026-06-18,43.85,42.046,41.25600000000001,39.8025,34.01433333333333,32.86075,0.03663708086785,0.052905596814945444,0.05874607650156949,0.057358236406497065,0.10397784491440087,0.10704367583943464,0.26441753171856974,0.5841763005780347,1473529109.4,1703305823.3,1564601899.85,0.9417917168202781,0.056953233027691876,0.06386928579203295,45.44,45.44,False,False,-0.03499119718309851,-0.10847029077117576,2.747499999999999,0.06265678449258835,1.9215114097740875,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9510652463382158,0.9484021304926764,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,强趋势延续,99.0,100.0,88.0,-1.0,16.0,99.33333333333333,96.2,83.0,100.0,市场环境弱观察,True
603061,金海通,,2026-06-18,350.8,335.874,320.932,312.217,264.5955,211.74383333333333,0.05036119711042297,0.06245654923096278,0.014042193160946681,0.10422577335721361,0.08923803018071164,0.10453400503778343,0.11012658227848116,1.090459448185448,879128581.0,862189588.1,904192642.05,0.9722801758337977,0.030028103448275827,0.033191297701149376,363.0,366.0,False,False,-0.041530054644808745,-0.1179095749592195,22.14800000000001,0.06313568985176742,1.2154066150850775,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9021304926764314,0.978029294274301,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,83.0,73.0,16.0,28.0,91.33333333333333,85.6,71.0,99.0,市场环境弱观察,True
603373,安邦护卫,,2026-06-18,38.67,37.254000000000005,35.563,35.0505,31.600666666666665,30.191333333333333,0.10166784953868002,0.05318802381022891,0.033297957017776714,0.030042265610569663,0.1847426470588236,0.09702127659574478,0.12054476963199079,0.31844527787248555,160348394.4,135668482.2,157345985.35,1.019081573917005,0.06698767467785793,0.06963375265967671,40.25,40.25,False,False,-0.03925465838509312,-0.14317241379310353,2.2635000000000005,0.05853374709076805,1.6982132237656244,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9061251664447404,0.9014647137150466,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,90.0,70.0,9.0,33.0,96.0,88.8,66.0,99.0,市场环境弱观察,True
603738,泰晶科技,,2026-06-18,58.99,56.42999999999999,50.565,48.2965,39.9245,29.07133333333333,0.1533273381294964,0.13856927337821712,0.023404390574673695,0.12855991972071856,0.2540391156462585,0.30077177508269015,0.25164438786335674,1.5558925476603123,3427387966.8,2606849256.7,2377832348.3,1.4413917655928796,0.15725868098362714,0.12467935835556956,61.88,61.88,False,False,-0.04670329670329676,-0.15605095541401282,3.9775,0.06742668248855738,0.9206400938058037,2.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9494007989347537,0.9913448735019973,,,,,,True,True,True,True,True,True,True,True,True,99,True,短中线转强池,趋势转强,99.0,86.0,46.0,13.0,47.0,94.0,84.0,52.0,99.0,市场环境弱观察,True
002803,吉宏股份,,2026-06-18,23.9,22.432,21.555,21.788,19.86916666666667,19.079333333333334,0.05562352941176463,0.01192432280174649,0.002277066034914954,0.028797528435078323,0.134314190792596,0.1163007940214853,0.12101313320825513,0.35949943117178607,234875879.4,219224438.3,229079639.95,1.0253022898554631,0.03513477643894872,0.0361504816586371,24.13,24.13,False,False,-0.009531703273932934,-0.11887800534283177,1.0575000000000003,0.04424686192468621,1.3656556697441415,0.0,False,False,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9064580559254327,0.9157789613848203,,,,,,True,True,True,True,False,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,72.0,57.0,27.0,42.0,84.33333333333333,76.4,57.0,99.0,市场环境弱观察,True
000831,中国稀土,,2026-06-18,61.9,59.279999999999994,56.584,53.765,52.344166666666666,52.69500000000001,0.06683943418637273,0.08061035463972654,0.030652148909251276,0.013564102729602068,0.15077151886967832,0.15398956002982844,0.20992963252541053,0.3306104901117797,4980896812.8,3786412785.3,2743630218.75,1.8154402800933211,0.07953469140753473,0.04685584199066684,63.4,63.4,False,False,-0.023659305993690816,-0.0575511780610275,3.3474999999999993,0.054079159935379637,2.2691264410029115,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9397470039946738,0.9047936085219707,,,,,,True,True,False,True,True,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,94.0,64.0,5.0,27.0,97.0,91.4,72.0,99.0,市场环境弱观察,True
000970,中科三环,,2026-06-18,14.94,14.246,13.700999999999999,12.5985,12.174666666666667,13.001416666666668,0.03291763341067311,0.12951360263808742,0.04886983307663484,0.008184390311227752,0.06486101211689244,0.34231805929919124,0.2879310344827586,0.2596964586846544,1795358436.4,1757024530.3,998261867.35,1.7984844409272929,0.10381551843599841,0.0605396363099065,15.18,15.18,False,False,-0.015810276679841917,-0.08637873754152814,0.741,0.04959839357429719,1.204639237525367,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9577230359520639,0.8834886817576565,,,,,,True,True,False,True,True,True,True,True,False,99,True,短中线转强池,强趋势延续,99.0,76.0,75.0,23.0,18.0,97.0,89.6,76.0,100.0,市场环境弱观察,True
002057,中钢天源,,2026-06-18,12.18,11.968,11.282,10.345,9.782666666666668,10.235999999999999,0.050930804355461934,0.12482552342971087,0.06632994897696243,0.01387041611248363,0.07218309859154926,0.2403258655804481,0.34883720930232553,0.3181818181818181,739532859.0,645838811.6,429291754.5,1.722681256390169,0.08191895631121285,0.0523933701189632,12.5,12.5,False,False,-0.025600000000000067,-0.04421052631578948,0.562,0.04614121510673235,2.3960510090915657,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9683754993342211,0.9011318242343542,,,,,,True,True,False,True,True,True,True,True,False,99,True,短中线转强池,强趋势延续,99.0,93.0,84.0,6.0,18.0,96.66666666666667,92.8,81.0,99.0,市场环境弱观察,True
600366,宁波韵升,,2026-06-18,14.91,13.99,13.518,13.14,12.805,13.389583333333333,0.05568970721400546,0.06256877849394749,0.017933919510400242,0.008664828672705793,0.14692307692307693,0.19471153846153832,0.1703296703296704,0.2635593220338983,1337645877.2,1019771798.7,677040199.6,1.975725928815291,0.08621514593452609,0.04562804765515528,15.06,15.06,False,False,-0.009960159362549792,-0.08502633559066963,0.6729999999999998,0.04513749161636484,2.4756026185856133,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9284287616511319,0.8858189081225033,,,,,,True,True,False,True,True,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,79.0,58.0,20.0,32.0,95.66666666666667,86.6,67.0,99.0,市场环境弱观察,True
600909,华安证券,,2026-06-18,8.97,8.292,7.754,7.5635,6.352500000000001,6.531083333333333,0.11812297734627841,0.06863285556780596,0.06678420310296218,0.04490500863557889,0.23383768913342529,0.19123505976095623,0.2598314606741574,0.5307167235494881,2460936602.0,1811667205.3,1784954241.15,1.3787113110611071,0.05957595988500538,0.04648517799062904,9.17,9.17,False,False,-0.021810250817884347,-0.07984293193717273,0.4545000000000002,0.05066889632107025,3.7417219218965987,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9507323568575233,0.9437416777629827,,,,,,True,True,False,True,True,True,True,True,False,99,True,短中线转强池,趋势转强,99.0,93.0,72.0,6.0,27.0,98.0,91.8,72.0,99.0,市场环境弱观察,True
603257,XD中国瑞,,2026-06-18,70.45,69.72200000000001,67.32300000000001,64.2025,60.3305,60.613249999999994,0.03648094190402573,0.054525234171861836,0.027371503552454657,0.01115959194162941,0.07376924249352235,0.10371298762337466,0.16292505777484334,0.24119097956307267,208445309.8,169422355.5,149306474.75,1.3960902241448174,0.12014080321285134,0.09255533935742967,70.78,70.78,False,False,-0.004662333992653256,-0.08038480352193056,2.948000000000001,0.04184528034066715,1.5527958987318358,0.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9241011984021305,0.8781624500665779,,,,,,True,True,False,True,True,True,True,True,False,99,True,短中线转强池,强趋势延续,99.0,90.0,71.0,9.0,20.0,98.33333333333333,92.8,79.0,99.0,市场环境弱观察,True
002384,东山精密,,2026-06-18,273.0,247.16800000000003,231.791,225.2895,183.42866666666666,134.31416666666667,0.11889327490674706,0.07331021166054663,0.03901443527187198,0.12498300625267666,0.2939001848428835,0.14802354920100913,0.31903174373097554,1.3522316043425815,21727339014.4,18784779543.2,19388776746.9,1.1206142243024126,0.06415894862234653,0.062258017830973525,277.6,277.6,False,False,-0.01657060518732001,-0.15244872701555878,17.417499999999997,0.06380036630036628,1.8000532882718894,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9617177097203728,0.9866844207723036,,,,,,True,True,True,True,False,True,True,True,False,98,True,短中线转强池,趋势转强,98.0,88.0,58.0,10.0,25.0,96.66666666666667,90.2,73.0,98.0,市场环境弱观察,True
002851,麦格米特,,2026-06-18,179.5,161.208,154.83499999999998,146.54850000000002,122.49833333333332,116.41766666666668,0.1029405727890973,0.05841137466675761,0.06822729310401399,0.05627659589756684,0.2875690409583245,0.16475244954902335,0.5382637758162654,0.730454063433915,5707902425.4,5999083836.5,5545687038.25,1.029250728725072,0.07562787970566695,0.08110934261734168,182.6,182.6,False,False,-0.016976998904709717,-0.1641016132022992,12.214999999999998,0.068050139275766,1.730324584062597,2.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9850199733688415,0.9580559254327563,,,,,,True,True,True,True,False,True,True,True,False,98,True,短中线转强池,趋势转强,98.0,87.0,79.0,11.0,31.0,98.33333333333333,89.8,67.0,99.0,市场环境弱观察,True
600063,皖维高新,,2026-06-18,8.46,8.080000000000002,8.044,7.471500000000001,7.030333333333333,6.893333333333333,0.027205695397915397,0.05619747899159666,0.0678910884013435,0.020639260567640205,0.09161290322580662,0.1325301204819278,0.4242424242424243,0.30153846153846176,1555411414.2,1713026501.8,1296829022.25,1.1993959014746287,0.09233670007279551,0.08130848411946538,9.02,9.02,False,False,-0.06208425720620825,-0.11890606420927463,0.6129999999999999,0.07245862884160754,2.1231717288138556,0.0,False,True,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.979693741677763,0.8981358189081226,,,,,,True,True,True,True,False,False,True,True,False,98,True,短中线转强池,强趋势延续,98.0,92.0,83.0,6.0,17.0,99.33333333333333,94.2,81.0,100.0,市场环境弱观察,True
600105,永鼎股份,,2026-06-18,62.12,57.775999999999996,55.878,52.2625,44.276666666666664,35.49583333333333,0.08475085426758278,0.07747782491322797,0.0382315546902936,0.1192706160917798,0.18730886850152895,0.14443625644804703,0.34226447709593777,1.2466546112115733,8031816744.8,8301400335.9,8054612445.2,0.9971698575747634,0.09543342576124968,0.10547418649440583,64.69,64.69,False,False,-0.039727933219972145,-0.09843557743012832,4.210499999999998,0.06778010302640049,1.7481746768755655,1.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9677097203728362,0.9836884154460719,,,,,,True,True,True,True,False,True,True,True,False,98,True,短中线转强池,强趋势延续,98.0,88.0,83.0,10.0,23.0,96.66666666666667,90.6,75.0,99.0,市场环境弱观察,True
